continent,location,date,population,new_vaccinations,rolling_people_vaccinated,percentage_vaccinated
Asia,Nepal,2020-11-23,29136808,,,
Asia,Nepal,2020-11-24,29136808,,,
Asia,Nepal,2020-11-25,29136808,,,
Asia,Nepal,2020-11-26,29136808,,,
Asia,Nepal,2020-11-27,29136808,,,
Asia,Nepal,2020-11-28,29136808,,,
Asia,Nepal,2020-11-29,29136808,,,
Asia,Nepal,2020-11-30,29136808,,,
Asia,Nepal,2020-12-01,29136808,,,
Asia,Nepal,2020-12-02,29136808,,,
Asia,Nepal,2020-12-03,29136808,,,
Asia,Nepal,2020-12-04,29136808,,,
Asia,Nepal,2020-12-05,29136808,,,
Asia,Nepal,2020-12-06,29136808,,,
Asia,Nepal,2020-12-07,29136808,,,
Asia,Nepal,2020-12-08,29136808,,,
Asia,Nepal,2020-12-09,29136808,,,
Asia,Nepal,2020-12-10,29136808,,,
Asia,Nepal,2020-12-11,29136808,,,
Asia,Nepal,2020-12-12,29136808,,,
Asia,Nepal,2020-12-13,29136808,,,
Asia,Nepal,2020-12-14,29136808,,,
Asia,Nepal,2020-12-15,29136808,,,
Asia,Nepal,2020-12-16,29136808,,,
Asia,Nepal,2020-12-17,29136808,,,
Asia,Nepal,2020-12-18,29136808,,,
Asia,Nepal,2020-12-19,29136808,,,
Asia,Nepal,2020-12-20,29136808,,,
Asia,Nepal,2020-12-21,29136808,,,
Asia,Nepal,2020-12-22,29136808,,,
Asia,Nepal,2020-12-23,29136808,,,
Asia,Nepal,2020-12-24,29136808,,,
Asia,Nepal,2020-12-25,29136808,,,
Asia,Nepal,2020-12-26,29136808,,,
Asia,Nepal,2020-12-27,29136808,,,
Asia,Nepal,2020-12-28,29136808,,,
Asia,Nepal,2020-12-29,29136808,,,
Asia,Nepal,2020-12-30,29136808,,,
Asia,Nepal,2020-12-31,29136808,,,
Asia,Nepal,2021-01-01,29136808,,,
Asia,Nepal,2021-01-02,29136808,,,
Asia,Nepal,2021-01-03,29136808,,,
Asia,Nepal,2021-01-04,29136808,,,
Asia,Nepal,2021-01-05,29136808,,,
Asia,Nepal,2021-01-06,29136808,,,
Asia,Nepal,2021-01-07,29136808,,,
Asia,Nepal,2021-01-08,29136808,,,
Asia,Nepal,2021-01-09,29136808,,,
Asia,Nepal,2021-01-10,29136808,,,
Asia,Nepal,2021-01-11,29136808,,,
Asia,Nepal,2021-01-12,29136808,,,
Asia,Nepal,2021-01-13,29136808,,,
Asia,Nepal,2021-01-14,29136808,,,
Asia,Nepal,2021-01-15,29136808,,,
Asia,Nepal,2021-01-16,29136808,,,
Asia,Nepal,2021-01-17,29136808,,,
Asia,Nepal,2021-01-18,29136808,,,
Asia,Nepal,2021-01-19,29136808,,,
Asia,Nepal,2021-01-20,29136808,,,
Asia,Nepal,2021-01-21,29136808,,,
Asia,Nepal,2021-01-22,29136808,,,
Asia,Nepal,2021-01-23,29136808,,,
Asia,Nepal,2021-01-24,29136808,,,
Asia,Nepal,2021-01-25,29136808,,,
Asia,Nepal,2021-01-26,29136808,,,
Asia,Nepal,2021-01-27,29136808,,,
Asia,Nepal,2021-01-28,29136808,,,
Asia,Nepal,2021-01-29,29136808,,,
Asia,Nepal,2021-01-30,29136808,,,
Asia,Nepal,2021-01-31,29136808,,,
Asia,Nepal,2021-02-01,29136808,,,
Asia,Nepal,2021-02-02,29136808,,,
Asia,Nepal,2021-02-03,29136808,,,
Asia,Nepal,2021-02-04,29136808,,,
Asia,Nepal,2021-02-05,29136808,,,
Asia,Nepal,2021-02-06,29136808,,,
Asia,Nepal,2021-02-07,29136808,,,
Asia,Nepal,2021-02-08,29136808,,,
Asia,Nepal,2021-02-09,29136808,,,
Asia,Nepal,2021-02-10,29136808,,,
Asia,Nepal,2021-02-11,29136808,,,
Asia,Nepal,2021-02-12,29136808,,,
Asia,Nepal,2021-02-13,29136808,,,
Asia,Nepal,2021-02-14,29136808,,,
Asia,Nepal,2021-02-15,29136808,,,
Asia,Nepal,2021-02-16,29136808,,,
Asia,Nepal,2021-02-17,29136808,,,
Asia,Nepal,2021-02-18,29136808,,,
Asia,Nepal,2021-02-19,29136808,,,
Asia,Nepal,2021-02-20,29136808,,,
Asia,Nepal,2021-02-21,29136808,,,
Asia,Nepal,2021-02-22,29136808,,,
Asia,Nepal,2021-02-23,29136808,,,
Asia,Nepal,2021-02-24,29136808,,,
Asia,Nepal,2021-02-25,29136808,,,
Asia,Nepal,2021-02-26,29136808,,,
Asia,Nepal,2021-02-27,29136808,,,
Asia,Nepal,2021-02-28,29136808,,,
Asia,Nepal,2021-03-01,29136808,,,
Asia,Nepal,2021-03-02,29136808,,,
Asia,Nepal,2021-03-03,29136808,,,
Asia,Nepal,2021-03-04,29136808,,,
Asia,Nepal,2021-03-05,29136808,,,
Asia,Nepal,2021-03-06,29136808,,,
Asia,Nepal,2021-03-07,29136808,,,
Asia,Nepal,2021-03-08,29136808,,,
Asia,Nepal,2021-03-09,29136808,,,
Asia,Nepal,2021-03-10,29136808,,,
Asia,Nepal,2021-03-11,29136808,,,
Asia,Nepal,2021-03-12,29136808,,,
Asia,Nepal,2021-03-13,29136808,,,
Asia,Nepal,2021-03-14,29136808,,,
Asia,Nepal,2021-03-15,29136808,,,
Asia,Nepal,2021-03-16,29136808,,,
Asia,Nepal,2021-03-17,29136808,,,
Asia,Nepal,2021-03-18,29136808,,,
Asia,Nepal,2021-03-19,29136808,,,
Asia,Nepal,2021-03-20,29136808,,,
Asia,Nepal,2021-03-21,29136808,,,
Asia,Nepal,2021-03-22,29136808,,,
Asia,Nepal,2021-03-23,29136808,,,
Asia,Nepal,2021-03-24,29136808,,,
Asia,Nepal,2021-03-25,29136808,,,
Asia,Nepal,2021-03-26,29136808,,,
Asia,Nepal,2021-03-27,29136808,,,
Asia,Nepal,2021-03-28,29136808,,,
Asia,Nepal,2021-03-29,29136808,,,
Asia,Nepal,2021-03-30,29136808,,,
Asia,Nepal,2021-03-31,29136808,,,
Asia,Nepal,2021-04-01,29136808,,,
Asia,Nepal,2021-04-02,29136808,,,
Asia,Nepal,2021-04-03,29136808,,,
Asia,Nepal,2021-04-04,29136808,,,
Asia,Nepal,2021-04-05,29136808,,,
Asia,Nepal,2021-04-06,29136808,,,
Asia,Nepal,2021-04-07,29136808,,,
Asia,Nepal,2021-04-08,29136808,5422,5422,0.018608764556501865
Asia,Nepal,2021-04-09,29136808,23605,29027,0.099623129616669054
Asia,Nepal,2021-04-10,29136808,5861,34888,0.11973857946278811
Asia,Nepal,2021-04-11,29136808,9446,44334,0.1521580538266237
Asia,Nepal,2021-04-12,29136808,,44334,0.1521580538266237
Asia,Nepal,2021-04-13,29136808,,44334,0.1521580538266237
Asia,Nepal,2021-04-14,29136808,,44334,0.1521580538266237
Asia,Nepal,2021-04-15,29136808,,44334,0.1521580538266237
Asia,Nepal,2021-04-16,29136808,14828,59162,0.20304900934927395
Asia,Nepal,2021-04-17,29136808,9626,68788,0.23608625900270203
Asia,Nepal,2021-04-18,29136808,14494,83282,0.28583089815466406
Asia,Nepal,2021-04-19,29136808,13976,97258,0.33379771730657665
Asia,Nepal,2021-04-20,29136808,23313,120571,0.41380991356362712
Asia,Nepal,2021-04-21,29136808,4514,125085,0.42930234499262926
Asia,Nepal,2021-04-22,29136808,11733,136818,0.46957099761923127
Asia,Nepal,2021-04-23,29136808,11009,147827,0.50735482074769478
Asia,Nepal,2021-04-24,29136808,,147827,0.50735482074769478
Asia,Nepal,2021-04-25,29136808,,147827,0.50735482074769478
Asia,Nepal,2021-04-26,29136808,12741,160568,0.55108301499601464
Asia,Nepal,2021-04-27,29136808,32263,192831,0.66181237148557936
Asia,Nepal,2021-04-28,29136808,40071,232902,0.79933944720368832
Asia,Nepal,2021-04-29,29136808,,232902,0.79933944720368832
Asia,Nepal,2021-04-30,29136808,,232902,0.79933944720368832
Europe,Netherlands,2020-02-27,17134873,,,
Europe,Netherlands,2020-02-28,17134873,,,
Europe,Netherlands,2020-02-29,17134873,,,
Europe,Netherlands,2020-03-01,17134873,,,
Europe,Netherlands,2020-03-02,17134873,,,
Europe,Netherlands,2020-03-03,17134873,,,
Europe,Netherlands,2020-03-04,17134873,,,
Europe,Netherlands,2020-03-05,17134873,,,
Europe,Netherlands,2020-03-06,17134873,,,
Europe,Netherlands,2020-03-07,17134873,,,
Europe,Netherlands,2020-03-08,17134873,,,
Europe,Netherlands,2020-03-09,17134873,,,
Europe,Netherlands,2020-03-10,17134873,,,
Europe,Netherlands,2020-03-11,17134873,,,
Europe,Netherlands,2020-03-12,17134873,,,
Europe,Netherlands,2020-03-13,17134873,,,
Europe,Netherlands,2020-03-14,17134873,,,
Europe,Netherlands,2020-03-15,17134873,,,
Europe,Netherlands,2020-03-16,17134873,,,
Europe,Netherlands,2020-03-17,17134873,,,
Europe,Netherlands,2020-03-18,17134873,,,
Europe,Netherlands,2020-03-19,17134873,,,
Europe,Netherlands,2020-03-20,17134873,,,
Europe,Netherlands,2020-03-21,17134873,,,
Europe,Netherlands,2020-03-22,17134873,,,
Europe,Netherlands,2020-03-23,17134873,,,
Europe,Netherlands,2020-03-24,17134873,,,
Europe,Netherlands,2020-03-25,17134873,,,
Europe,Netherlands,2020-03-26,17134873,,,
Europe,Netherlands,2020-03-27,17134873,,,
Europe,Netherlands,2020-03-28,17134873,,,
Europe,Netherlands,2020-03-29,17134873,,,
Europe,Netherlands,2020-03-30,17134873,,,
Europe,Netherlands,2020-03-31,17134873,,,
Europe,Netherlands,2020-04-01,17134873,,,
Europe,Netherlands,2020-04-02,17134873,,,
Europe,Netherlands,2020-04-03,17134873,,,
Europe,Netherlands,2020-04-04,17134873,,,
Europe,Netherlands,2020-04-05,17134873,,,
Europe,Netherlands,2020-04-06,17134873,,,
Europe,Netherlands,2020-04-07,17134873,,,
Europe,Netherlands,2020-04-08,17134873,,,
Europe,Netherlands,2020-04-09,17134873,,,
Europe,Netherlands,2020-04-10,17134873,,,
Europe,Netherlands,2020-04-11,17134873,,,
Europe,Netherlands,2020-04-12,17134873,,,
Europe,Netherlands,2020-04-13,17134873,,,
Europe,Netherlands,2020-04-14,17134873,,,
Europe,Netherlands,2020-04-15,17134873,,,
Europe,Netherlands,2020-04-16,17134873,,,
Europe,Netherlands,2020-04-17,17134873,,,
Europe,Netherlands,2020-04-18,17134873,,,
Europe,Netherlands,2020-04-19,17134873,,,
Europe,Netherlands,2020-04-20,17134873,,,
Europe,Netherlands,2020-04-21,17134873,,,
Europe,Netherlands,2020-04-22,17134873,,,
Europe,Netherlands,2020-04-23,17134873,,,
Europe,Netherlands,2020-04-24,17134873,,,
Europe,Netherlands,2020-04-25,17134873,,,
Europe,Netherlands,2020-04-26,17134873,,,
Europe,Netherlands,2020-04-27,17134873,,,
Europe,Netherlands,2020-04-28,17134873,,,
Europe,Netherlands,2020-04-29,17134873,,,
Europe,Netherlands,2020-04-30,17134873,,,
Europe,Netherlands,2020-05-01,17134873,,,
Europe,Netherlands,2020-05-02,17134873,,,
Europe,Netherlands,2020-05-03,17134873,,,
Europe,Netherlands,2020-05-04,17134873,,,
Europe,Netherlands,2020-05-05,17134873,,,
Europe,Netherlands,2020-05-06,17134873,,,
Europe,Netherlands,2020-05-07,17134873,,,
Europe,Netherlands,2020-05-08,17134873,,,
Europe,Netherlands,2020-05-09,17134873,,,
Europe,Netherlands,2020-05-10,17134873,,,
Europe,Netherlands,2020-05-11,17134873,,,
Europe,Netherlands,2020-05-12,17134873,,,
Europe,Netherlands,2020-05-13,17134873,,,
Europe,Netherlands,2020-05-14,17134873,,,
Europe,Netherlands,2020-05-15,17134873,,,
Europe,Netherlands,2020-05-16,17134873,,,
Europe,Netherlands,2020-05-17,17134873,,,
Europe,Netherlands,2020-05-18,17134873,,,
Europe,Netherlands,2020-05-19,17134873,,,
Europe,Netherlands,2020-05-20,17134873,,,
Europe,Netherlands,2020-05-21,17134873,,,
Europe,Netherlands,2020-05-22,17134873,,,
Europe,Netherlands,2020-05-23,17134873,,,
Europe,Netherlands,2020-05-24,17134873,,,
Europe,Netherlands,2020-05-25,17134873,,,
Europe,Netherlands,2020-05-26,17134873,,,
Europe,Netherlands,2020-05-27,17134873,,,
Europe,Netherlands,2020-05-28,17134873,,,
Europe,Netherlands,2020-05-29,17134873,,,
Europe,Netherlands,2020-05-30,17134873,,,
Europe,Netherlands,2020-05-31,17134873,,,
Europe,Netherlands,2020-06-01,17134873,,,
Europe,Netherlands,2020-06-02,17134873,,,
Europe,Netherlands,2020-06-03,17134873,,,
Europe,Netherlands,2020-06-04,17134873,,,
Europe,Netherlands,2020-06-05,17134873,,,
Europe,Netherlands,2020-06-06,17134873,,,
Europe,Netherlands,2020-06-07,17134873,,,
Europe,Netherlands,2020-06-08,17134873,,,
Europe,Netherlands,2020-06-09,17134873,,,
Europe,Netherlands,2020-06-10,17134873,,,
Europe,Netherlands,2020-06-11,17134873,,,
Europe,Netherlands,2020-06-12,17134873,,,
Europe,Netherlands,2020-06-13,17134873,,,
Europe,Netherlands,2020-06-14,17134873,,,
Europe,Netherlands,2020-06-15,17134873,,,
Europe,Netherlands,2020-06-16,17134873,,,
Europe,Netherlands,2020-06-17,17134873,,,
Europe,Netherlands,2020-06-18,17134873,,,
Europe,Netherlands,2020-06-19,17134873,,,
Europe,Netherlands,2020-06-20,17134873,,,
Europe,Netherlands,2020-06-21,17134873,,,
Europe,Netherlands,2020-06-22,17134873,,,
Europe,Netherlands,2020-06-23,17134873,,,
Europe,Netherlands,2020-06-24,17134873,,,
Europe,Netherlands,2020-06-25,17134873,,,
Europe,Netherlands,2020-06-26,17134873,,,
Europe,Netherlands,2020-06-27,17134873,,,
Europe,Netherlands,2020-06-28,17134873,,,
Europe,Netherlands,2020-06-29,17134873,,,
Europe,Netherlands,2020-06-30,17134873,,,
Europe,Netherlands,2020-07-01,17134873,,,
Europe,Netherlands,2020-07-02,17134873,,,
Europe,Netherlands,2020-07-03,17134873,,,
Europe,Netherlands,2020-07-04,17134873,,,
Europe,Netherlands,2020-07-05,17134873,,,
Europe,Netherlands,2020-07-06,17134873,,,
Europe,Netherlands,2020-07-07,17134873,,,
Europe,Netherlands,2020-07-08,17134873,,,
Europe,Netherlands,2020-07-09,17134873,,,
Europe,Netherlands,2020-07-10,17134873,,,
Europe,Netherlands,2020-07-11,17134873,,,
Europe,Netherlands,2020-07-12,17134873,,,
Europe,Netherlands,2020-07-13,17134873,,,
Europe,Netherlands,2020-07-14,17134873,,,
Europe,Netherlands,2020-07-15,17134873,,,
Europe,Netherlands,2020-07-16,17134873,,,
Europe,Netherlands,2020-07-17,17134873,,,
Europe,Netherlands,2020-07-18,17134873,,,
Europe,Netherlands,2020-07-19,17134873,,,
Europe,Netherlands,2020-07-20,17134873,,,
Europe,Netherlands,2020-07-21,17134873,,,
Europe,Netherlands,2020-07-22,17134873,,,
Europe,Netherlands,2020-07-23,17134873,,,
Europe,Netherlands,2020-07-24,17134873,,,
Europe,Netherlands,2020-07-25,17134873,,,
Europe,Netherlands,2020-07-26,17134873,,,
Europe,Netherlands,2020-07-27,17134873,,,
Europe,Netherlands,2020-07-28,17134873,,,
Europe,Netherlands,2020-07-29,17134873,,,
Europe,Netherlands,2020-07-30,17134873,,,
Europe,Netherlands,2020-07-31,17134873,,,
Europe,Netherlands,2020-08-01,17134873,,,
Europe,Netherlands,2020-08-02,17134873,,,
Europe,Netherlands,2020-08-03,17134873,,,
Europe,Netherlands,2020-08-04,17134873,,,
Europe,Netherlands,2020-08-05,17134873,,,
Europe,Netherlands,2020-08-06,17134873,,,
Europe,Netherlands,2020-08-07,17134873,,,
Europe,Netherlands,2020-08-08,17134873,,,
Europe,Netherlands,2020-08-09,17134873,,,
Europe,Netherlands,2020-08-10,17134873,,,
Europe,Netherlands,2020-08-11,17134873,,,
Europe,Netherlands,2020-08-12,17134873,,,
Europe,Netherlands,2020-08-13,17134873,,,
Europe,Netherlands,2020-08-14,17134873,,,
Europe,Netherlands,2020-08-15,17134873,,,
Europe,Netherlands,2020-08-16,17134873,,,
Europe,Netherlands,2020-08-17,17134873,,,
Europe,Netherlands,2020-08-18,17134873,,,
Europe,Netherlands,2020-08-19,17134873,,,
Europe,Netherlands,2020-08-20,17134873,,,
Europe,Netherlands,2020-08-21,17134873,,,
Europe,Netherlands,2020-08-22,17134873,,,
Europe,Netherlands,2020-08-23,17134873,,,
Europe,Netherlands,2020-08-24,17134873,,,
Europe,Netherlands,2020-08-25,17134873,,,
Europe,Netherlands,2020-08-26,17134873,,,
Europe,Netherlands,2020-08-27,17134873,,,
Europe,Netherlands,2020-08-28,17134873,,,
Europe,Netherlands,2020-08-29,17134873,,,
Europe,Netherlands,2020-08-30,17134873,,,
Europe,Netherlands,2020-08-31,17134873,,,
Europe,Netherlands,2020-09-01,17134873,,,
Europe,Netherlands,2020-09-02,17134873,,,
Europe,Netherlands,2020-09-03,17134873,,,
Europe,Netherlands,2020-09-04,17134873,,,
Europe,Netherlands,2020-09-05,17134873,,,
Europe,Netherlands,2020-09-06,17134873,,,
Europe,Netherlands,2020-09-07,17134873,,,
Europe,Netherlands,2020-09-08,17134873,,,
Europe,Netherlands,2020-09-09,17134873,,,
Europe,Netherlands,2020-09-10,17134873,,,
Europe,Netherlands,2020-09-11,17134873,,,
Europe,Netherlands,2020-09-12,17134873,,,
Europe,Netherlands,2020-09-13,17134873,,,
Europe,Netherlands,2020-09-14,17134873,,,
Europe,Netherlands,2020-09-15,17134873,,,
Europe,Netherlands,2020-09-16,17134873,,,
Europe,Netherlands,2020-09-17,17134873,,,
Europe,Netherlands,2020-09-18,17134873,,,
Europe,Netherlands,2020-09-19,17134873,,,
Europe,Netherlands,2020-09-20,17134873,,,
Europe,Netherlands,2020-09-21,17134873,,,
Europe,Netherlands,2020-09-22,17134873,,,
Europe,Netherlands,2020-09-23,17134873,,,
Europe,Netherlands,2020-09-24,17134873,,,
Europe,Netherlands,2020-09-25,17134873,,,
Europe,Netherlands,2020-09-26,17134873,,,
Europe,Netherlands,2020-09-27,17134873,,,
Europe,Netherlands,2020-09-28,17134873,,,
Europe,Netherlands,2020-09-29,17134873,,,
Europe,Netherlands,2020-09-30,17134873,,,
Europe,Netherlands,2020-10-01,17134873,,,
Europe,Netherlands,2020-10-02,17134873,,,
Europe,Netherlands,2020-10-03,17134873,,,
Europe,Netherlands,2020-10-04,17134873,,,
Europe,Netherlands,2020-10-05,17134873,,,
Europe,Netherlands,2020-10-06,17134873,,,
Europe,Netherlands,2020-10-07,17134873,,,
Europe,Netherlands,2020-10-08,17134873,,,
Europe,Netherlands,2020-10-09,17134873,,,
Europe,Netherlands,2020-10-10,17134873,,,
Europe,Netherlands,2020-10-11,17134873,,,
Europe,Netherlands,2020-10-12,17134873,,,
Europe,Netherlands,2020-10-13,17134873,,,
Europe,Netherlands,2020-10-14,17134873,,,
Europe,Netherlands,2020-10-15,17134873,,,
Europe,Netherlands,2020-10-16,17134873,,,
Europe,Netherlands,2020-10-17,17134873,,,
Europe,Netherlands,2020-10-18,17134873,,,
Europe,Netherlands,2020-10-19,17134873,,,
Europe,Netherlands,2020-10-20,17134873,,,
Europe,Netherlands,2020-10-21,17134873,,,
Europe,Netherlands,2020-10-22,17134873,,,
Europe,Netherlands,2020-10-23,17134873,,,
Europe,Netherlands,2020-10-24,17134873,,,
Europe,Netherlands,2020-10-25,17134873,,,
Europe,Netherlands,2020-10-26,17134873,,,
Europe,Netherlands,2020-10-27,17134873,,,
Europe,Netherlands,2020-10-28,17134873,,,
Europe,Netherlands,2020-10-29,17134873,,,
Europe,Netherlands,2020-10-30,17134873,,,
Europe,Netherlands,2020-10-31,17134873,,,
Europe,Netherlands,2020-11-01,17134873,,,
Europe,Netherlands,2020-11-02,17134873,,,
Europe,Netherlands,2020-11-03,17134873,,,
Europe,Netherlands,2020-11-04,17134873,,,
Europe,Netherlands,2020-11-05,17134873,,,
Europe,Netherlands,2020-11-06,17134873,,,
Europe,Netherlands,2020-11-07,17134873,,,
Europe,Netherlands,2020-11-08,17134873,,,
Europe,Netherlands,2020-11-09,17134873,,,
Europe,Netherlands,2020-11-10,17134873,,,
Europe,Netherlands,2020-11-11,17134873,,,
Europe,Netherlands,2020-11-12,17134873,,,
Europe,Netherlands,2020-11-13,17134873,,,
Europe,Netherlands,2020-11-14,17134873,,,
Europe,Netherlands,2020-11-15,17134873,,,
Europe,Netherlands,2020-11-16,17134873,,,
Europe,Netherlands,2020-11-17,17134873,,,
Europe,Netherlands,2020-11-18,17134873,,,
Europe,Netherlands,2020-11-19,17134873,,,
Europe,Netherlands,2020-11-20,17134873,,,
Europe,Netherlands,2020-11-21,17134873,,,
Europe,Netherlands,2020-11-22,17134873,,,
Europe,Netherlands,2020-11-23,17134873,,,
Europe,Netherlands,2020-11-24,17134873,,,
Europe,Netherlands,2020-11-25,17134873,,,
Europe,Netherlands,2020-11-26,17134873,,,
Europe,Netherlands,2020-11-27,17134873,,,
Europe,Netherlands,2020-11-28,17134873,,,
Europe,Netherlands,2020-11-29,17134873,,,
Europe,Netherlands,2020-11-30,17134873,,,
Europe,Netherlands,2020-12-01,17134873,,,
Europe,Netherlands,2020-12-02,17134873,,,
Europe,Netherlands,2020-12-03,17134873,,,
Europe,Netherlands,2020-12-04,17134873,,,
Europe,Netherlands,2020-12-05,17134873,,,
Europe,Netherlands,2020-12-06,17134873,,,
Europe,Netherlands,2020-12-07,17134873,,,
Europe,Netherlands,2020-12-08,17134873,,,
Europe,Netherlands,2020-12-09,17134873,,,
Europe,Netherlands,2020-12-10,17134873,,,
Europe,Netherlands,2020-12-11,17134873,,,
Europe,Netherlands,2020-12-12,17134873,,,
Europe,Netherlands,2020-12-13,17134873,,,
Europe,Netherlands,2020-12-14,17134873,,,
Europe,Netherlands,2020-12-15,17134873,,,
Europe,Netherlands,2020-12-16,17134873,,,
Europe,Netherlands,2020-12-17,17134873,,,
Europe,Netherlands,2020-12-18,17134873,,,
Europe,Netherlands,2020-12-19,17134873,,,
Europe,Netherlands,2020-12-20,17134873,,,
Europe,Netherlands,2020-12-21,17134873,,,
Europe,Netherlands,2020-12-22,17134873,,,
Europe,Netherlands,2020-12-23,17134873,,,
Europe,Netherlands,2020-12-24,17134873,,,
Europe,Netherlands,2020-12-25,17134873,,,
Europe,Netherlands,2020-12-26,17134873,,,
Europe,Netherlands,2020-12-27,17134873,,,
Europe,Netherlands,2020-12-28,17134873,,,
Europe,Netherlands,2020-12-29,17134873,,,
Europe,Netherlands,2020-12-30,17134873,,,
Europe,Netherlands,2020-12-31,17134873,,,
Europe,Netherlands,2021-01-01,17134873,,,
Europe,Netherlands,2021-01-02,17134873,,,
Europe,Netherlands,2021-01-03,17134873,,,
Europe,Netherlands,2021-01-04,17134873,,,
Europe,Netherlands,2021-01-05,17134873,,,
Europe,Netherlands,2021-01-06,17134873,,,
Europe,Netherlands,2021-01-07,17134873,,,
Europe,Netherlands,2021-01-08,17134873,,,
Europe,Netherlands,2021-01-09,17134873,,,
Europe,Netherlands,2021-01-10,17134873,,,
Europe,Netherlands,2021-01-11,17134873,,,
Europe,Netherlands,2021-01-12,17134873,,,
Europe,Netherlands,2021-01-13,17134873,,,
Europe,Netherlands,2021-01-14,17134873,,,
Europe,Netherlands,2021-01-15,17134873,,,
Europe,Netherlands,2021-01-16,17134873,,,
Europe,Netherlands,2021-01-17,17134873,,,
Europe,Netherlands,2021-01-18,17134873,,,
Europe,Netherlands,2021-01-19,17134873,,,
Europe,Netherlands,2021-01-20,17134873,,,
Europe,Netherlands,2021-01-21,17134873,,,
Europe,Netherlands,2021-01-22,17134873,,,
Europe,Netherlands,2021-01-23,17134873,,,
Europe,Netherlands,2021-01-24,17134873,,,
Europe,Netherlands,2021-01-25,17134873,,,
Europe,Netherlands,2021-01-26,17134873,,,
Europe,Netherlands,2021-01-27,17134873,,,
Europe,Netherlands,2021-01-28,17134873,,,
Europe,Netherlands,2021-01-29,17134873,,,
Europe,Netherlands,2021-01-30,17134873,,,
Europe,Netherlands,2021-01-31,17134873,,,
Europe,Netherlands,2021-02-01,17134873,,,
Europe,Netherlands,2021-02-02,17134873,,,
Europe,Netherlands,2021-02-03,17134873,,,
Europe,Netherlands,2021-02-04,17134873,,,
Europe,Netherlands,2021-02-05,17134873,,,
Europe,Netherlands,2021-02-06,17134873,,,
Europe,Netherlands,2021-02-07,17134873,,,
Europe,Netherlands,2021-02-08,17134873,,,
Europe,Netherlands,2021-02-09,17134873,,,
Europe,Netherlands,2021-02-10,17134873,,,
Europe,Netherlands,2021-02-11,17134873,,,
Europe,Netherlands,2021-02-12,17134873,,,
Europe,Netherlands,2021-02-13,17134873,,,
Europe,Netherlands,2021-02-14,17134873,,,
Europe,Netherlands,2021-02-15,17134873,,,
Europe,Netherlands,2021-02-16,17134873,,,
Europe,Netherlands,2021-02-17,17134873,,,
Europe,Netherlands,2021-02-18,17134873,,,
Europe,Netherlands,2021-02-19,17134873,,,
Europe,Netherlands,2021-02-20,17134873,,,
Europe,Netherlands,2021-02-21,17134873,,,
Europe,Netherlands,2021-02-22,17134873,,,
Europe,Netherlands,2021-02-23,17134873,,,
Europe,Netherlands,2021-02-24,17134873,,,
Europe,Netherlands,2021-02-25,17134873,,,
Europe,Netherlands,2021-02-26,17134873,,,
Europe,Netherlands,2021-02-27,17134873,,,
Europe,Netherlands,2021-02-28,17134873,,,
Europe,Netherlands,2021-03-01,17134873,,,
Europe,Netherlands,2021-03-02,17134873,,,
Europe,Netherlands,2021-03-03,17134873,,,
Europe,Netherlands,2021-03-04,17134873,,,
Europe,Netherlands,2021-03-05,17134873,,,
Europe,Netherlands,2021-03-06,17134873,,,
Europe,Netherlands,2021-03-07,17134873,,,
Europe,Netherlands,2021-03-08,17134873,,,
Europe,Netherlands,2021-03-09,17134873,,,
Europe,Netherlands,2021-03-10,17134873,,,
Europe,Netherlands,2021-03-11,17134873,,,
Europe,Netherlands,2021-03-12,17134873,,,
Europe,Netherlands,2021-03-13,17134873,,,
Europe,Netherlands,2021-03-14,17134873,,,
Europe,Netherlands,2021-03-15,17134873,,,
Europe,Netherlands,2021-03-16,17134873,,,
Europe,Netherlands,2021-03-17,17134873,,,
Europe,Netherlands,2021-03-18,17134873,,,
Europe,Netherlands,2021-03-19,17134873,,,
Europe,Netherlands,2021-03-20,17134873,,,
Europe,Netherlands,2021-03-21,17134873,,,
Europe,Netherlands,2021-03-22,17134873,,,
Europe,Netherlands,2021-03-23,17134873,,,
Europe,Netherlands,2021-03-24,17134873,,,
Europe,Netherlands,2021-03-25,17134873,,,
Europe,Netherlands,2021-03-26,17134873,,,
Europe,Netherlands,2021-03-27,17134873,,,
Europe,Netherlands,2021-03-28,17134873,,,
Europe,Netherlands,2021-03-29,17134873,,,
Europe,Netherlands,2021-03-30,17134873,,,
Europe,Netherlands,2021-03-31,17134873,,,
Europe,Netherlands,2021-04-01,17134873,,,
Europe,Netherlands,2021-04-02,17134873,,,
Europe,Netherlands,2021-04-03,17134873,,,
Europe,Netherlands,2021-04-04,17134873,,,
Europe,Netherlands,2021-04-05,17134873,,,
Europe,Netherlands,2021-04-06,17134873,,,
Europe,Netherlands,2021-04-07,17134873,,,
Europe,Netherlands,2021-04-08,17134873,,,
Europe,Netherlands,2021-04-09,17134873,,,
Europe,Netherlands,2021-04-10,17134873,,,
Europe,Netherlands,2021-04-11,17134873,,,
Europe,Netherlands,2021-04-12,17134873,,,
Europe,Netherlands,2021-04-13,17134873,,,
Europe,Netherlands,2021-04-14,17134873,,,
Europe,Netherlands,2021-04-15,17134873,,,
Europe,Netherlands,2021-04-16,17134873,,,
Europe,Netherlands,2021-04-17,17134873,,,
Europe,Netherlands,2021-04-18,17134873,,,
Europe,Netherlands,2021-04-19,17134873,,,
