iso_code,continent,location,date,stringency_index,population,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,iso_code_1,continent_1,location_1,date_1,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index_1,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
OWID_AFR,,Africa,2020-10-20,,1340598113,1665746,9776,10461.286,40228,298,236.571,1242.539,7.292,7.803,30.008,0.222,0.176,,,,,,,,,,OWID_AFR,,Africa,2020-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-21,,1340598113,1676224,10478,10314.143,40480,252,235,1250.355,7.816,7.694,30.195,0.188,0.175,,,,,,,,,,OWID_AFR,,Africa,2020-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-22,,1340598113,1687194,10970,10579,40696,216,229.571,1258.538,8.183,7.891,30.357,0.161,0.171,,,,,,,,,,OWID_AFR,,Africa,2020-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-23,,1340598113,1697629,10435,10543.143,40920,224,232,1266.322,7.784,7.865,30.524,0.167,0.173,,,,,,,,,,OWID_AFR,,Africa,2020-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-24,,1340598113,1709368,11739,10182.714,41143,223,226,1275.079,8.757,7.596,30.69,0.166,0.169,,,,,,,,,,OWID_AFR,,Africa,2020-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-25,,1340598113,1718462,9094,10311.429,41259,116,216.143,1281.862,6.784,7.692,30.777,0.087,0.161,,,,,,,,,,OWID_AFR,,Africa,2020-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-26,,1340598113,1729180,10718,10458.571,41607,348,239.571,1289.857,7.995,7.801,31.036,0.26,0.179,,,,,,,,,,OWID_AFR,,Africa,2020-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-27,,1340598113,1737830,8650,10297.714,41789,182,223,1296.309,6.452,7.681,31.172,0.136,0.166,,,,,,,,,,OWID_AFR,,Africa,2020-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-28,,1340598113,1749730,11900,10500.857,42135,346,236.429,1305.186,8.877,7.833,31.43,0.258,0.176,,,,,,,,,,OWID_AFR,,Africa,2020-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-29,,1340598113,1760801,11071,10515.286,42337,202,234.429,1313.444,8.258,7.844,31.581,0.151,0.175,,,,,,,,,,OWID_AFR,,Africa,2020-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-30,,1340598113,1774400,13599,10967.286,42629,292,244.143,1323.588,10.144,8.181,31.798,0.218,0.182,,,,,,,,,,OWID_AFR,,Africa,2020-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-31,,1340598113,1785474,11074,10872.286,42853,224,244.286,1331.849,8.26,8.11,31.966,0.167,0.182,,,,,,,,,,OWID_AFR,,Africa,2020-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-01,,1340598113,1795770,10296,11044,43175,322,273.714,1339.529,7.68,8.238,32.206,0.24,0.204,,,,,,,,,,OWID_AFR,,Africa,2020-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-02,,1340598113,1803356,7586,10596.571,43389,214,254.571,1345.188,5.659,7.904,32.365,0.16,0.19,,,,,,,,,,OWID_AFR,,Africa,2020-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-03,,1340598113,1814230,10874,10914.286,43705,316,273.714,1353.299,8.111,8.141,32.601,0.236,0.204,,,,,,,,,,OWID_AFR,,Africa,2020-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-04,,1340598113,1828232,14002,11214.571,43940,235,257.857,1363.744,10.445,8.365,32.776,0.175,0.192,,,,,,,,,,OWID_AFR,,Africa,2020-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-05,,1340598113,1843625,15393,11832,44244,304,272.429,1375.226,11.482,8.826,33.003,0.227,0.203,,,,,,,,,,OWID_AFR,,Africa,2020-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-06,,1340598113,1855345,11720,11563.571,44467,223,262.571,1383.968,8.742,8.626,33.17,0.166,0.196,,,,,,,,,,OWID_AFR,,Africa,2020-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-07,,1340598113,1870362,15017,12126.857,44845,378,284.571,1395.17,11.202,9.046,33.451,0.282,0.212,,,,,,,,,,OWID_AFR,,Africa,2020-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-08,,1340598113,1882860,12498,12441.429,45360,515,312.143,1404.493,9.323,9.281,33.836,0.384,0.233,,,,,,,,,,OWID_AFR,,Africa,2020-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-09,,1340598113,1891749,8889,12627.571,45609,249,317.143,1411.123,6.631,9.419,34.021,0.186,0.237,,,,,,,,,,OWID_AFR,,Africa,2020-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-10,,1340598113,1904922,13173,12956,45950,341,320.714,1420.949,9.826,9.664,34.276,0.254,0.239,,,,,,,,,,OWID_AFR,,Africa,2020-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-11,,1340598113,1918922,14000,12955.714,46282,332,334.571,1431.392,10.443,9.664,34.523,0.248,0.25,,,,,,,,,,OWID_AFR,,Africa,2020-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-12,,1340598113,1934703,15781,13011.143,46551,269,329.571,1443.164,11.772,9.705,34.724,0.201,0.246,,,,,,,,,,OWID_AFR,,Africa,2020-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-13,,1340598113,1949381,14678,13433.714,46831,280,337.714,1454.113,10.949,10.021,34.933,0.209,0.252,,,,,,,,,,OWID_AFR,,Africa,2020-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-14,,1340598113,1963452,14071,13298.571,47066,235,317.286,1464.609,10.496,9.92,35.108,0.175,0.237,,,,,,,,,,OWID_AFR,,Africa,2020-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-15,,1340598113,1976022,12570,13308.857,47362,296,286,1473.985,9.376,9.928,35.329,0.221,0.213,,,,,,,,,,OWID_AFR,,Africa,2020-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-16,,1340598113,1986326,10304,13511,47641,279,290.286,1481.671,7.686,10.078,35.537,0.208,0.217,,,,,,,,,,OWID_AFR,,Africa,2020-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-17,,1340598113,1999194,12868,13467.429,48034,393,297.714,1491.27,9.599,10.046,35.83,0.293,0.222,,,,,,,,,,OWID_AFR,,Africa,2020-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-18,,1340598113,2014495,15301,13653.286,48426,392,306.286,1502.684,11.414,10.184,36.123,0.292,0.228,,,,,,,,,,OWID_AFR,,Africa,2020-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-19,,1340598113,2028429,13934,13389.429,48702,276,307.286,1513.078,10.394,9.988,36.329,0.206,0.229,,,,,,,,,,OWID_AFR,,Africa,2020-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-20,,1340598113,2044162,15733,13540.143,49114,412,326.143,1524.813,11.736,10.1,36.636,0.307,0.243,,,,,,,,,,OWID_AFR,,Africa,2020-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-21,,1340598113,2057518,13356,13438,49428,314,337.429,1534.776,9.963,10.024,36.87,0.234,0.252,,,,,,,,,,OWID_AFR,,Africa,2020-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-22,,1340598113,2070297,12779,13467.857,49718,290,336.571,1544.308,9.532,10.046,37.086,0.216,0.251,,,,,,,,,,OWID_AFR,,Africa,2020-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-23,,1340598113,2080374,10077,13435.429,49987,269,335.143,1551.825,7.517,10.022,37.287,0.201,0.25,,,,,,,,,,OWID_AFR,,Africa,2020-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-24,,1340598113,2092877,12503,13383.286,50331,344,328.143,1561.152,9.326,9.983,37.544,0.257,0.245,,,,,,,,,,OWID_AFR,,Africa,2020-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-25,,1340598113,2107544,14667,13292.714,50647,316,317.286,1572.092,10.941,9.916,37.779,0.236,0.237,,,,,,,,,,OWID_AFR,,Africa,2020-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-26,,1340598113,2121467,13923,13291.143,50944,297,320.286,1582.478,10.386,9.914,38.001,0.222,0.239,,,,,,,,,,OWID_AFR,,Africa,2020-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-27,,1340598113,2137506,16039,13334.857,51264,320,307.143,1594.442,11.964,9.947,38.24,0.239,0.229,,,,,,,,,,OWID_AFR,,Africa,2020-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-28,,1340598113,2150902,13396,13340.571,51499,235,295.857,1604.435,9.993,9.951,38.415,0.175,0.221,,,,,,,,,,OWID_AFR,,Africa,2020-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-29,,1340598113,2163973,13071,13382.286,51723,224,286.429,1614.185,9.75,9.982,38.582,0.167,0.214,,,,,,,,,,OWID_AFR,,Africa,2020-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-30,,1340598113,2174323,10350,13421.286,51992,269,286.429,1621.905,7.72,10.011,38.783,0.201,0.214,,,,,,,,,,OWID_AFR,,Africa,2020-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-01,,1340598113,2185161,10838,13183.429,52250,258,274.143,1629.99,8.084,9.834,38.975,0.192,0.204,,,,,,,,,,OWID_AFR,,Africa,2020-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-02,,1340598113,2201574,16413,13432.857,52580,330,276.143,1642.233,12.243,10.02,39.221,0.246,0.206,,,,,,,,,,OWID_AFR,,Africa,2020-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-03,,1340598113,2217275,15701,13686.857,52847,267,271.857,1653.945,11.712,10.21,39.42,0.199,0.203,,,,,,,,,,OWID_AFR,,Africa,2020-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-04,,1340598113,2235257,17982,13964.429,53277,430,287.571,1667.358,13.413,10.417,39.741,0.321,0.215,,,,,,,,,,OWID_AFR,,Africa,2020-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-05,,1340598113,2249959,14702,14151,53564,287,295,1678.325,10.967,10.556,39.955,0.214,0.22,,,,,,,,,,OWID_AFR,,Africa,2020-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-06,,1340598113,2263422,13463,14207,53870,306,306.714,1688.367,10.043,10.598,40.184,0.228,0.229,,,,,,,,,,OWID_AFR,,Africa,2020-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-07,,1340598113,2274050,10628,14246.714,54118,248,303.714,1696.295,7.928,10.627,40.369,0.185,0.227,,,,,,,,,,OWID_AFR,,Africa,2020-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-08,,1340598113,2287308,13258,14592.429,54520,402,324.286,1706.185,9.89,10.885,40.668,0.3,0.242,,,,,,,,,,OWID_AFR,,Africa,2020-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-09,,1340598113,2306704,19396,15018.571,54870,350,327.143,1720.653,14.468,11.203,40.929,0.261,0.244,,,,,,,,,,OWID_AFR,,Africa,2020-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-10,,1340598113,2325838,19134,15509,55264,394,345.286,1734.926,14.273,11.569,41.223,0.294,0.258,,,,,,,,,,OWID_AFR,,Africa,2020-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-11,,1340598113,2344919,19081,15666,55662,398,340.714,1749.159,14.233,11.686,41.52,0.297,0.254,,,,,,,,,,OWID_AFR,,Africa,2020-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-12,,1340598113,2363052,18133,16156.143,55988,326,346.286,1762.685,13.526,12.051,41.763,0.243,0.258,,,,,,,,,,OWID_AFR,,Africa,2020-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-13,,1340598113,2379274,16222,16550.286,56334,346,352,1774.785,12.101,12.345,42.022,0.258,0.263,,,,,,,,,,OWID_AFR,,Africa,2020-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-14,,1340598113,2390592,11318,16648.857,56645,311,361,1783.228,8.443,12.419,42.254,0.232,0.269,,,,,,,,,,OWID_AFR,,Africa,2020-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-15,,1340598113,2408594,18002,17326.571,57072,427,364.571,1796.656,13.428,12.925,42.572,0.319,0.272,,,,,,,,,,OWID_AFR,,Africa,2020-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-16,,1340598113,2429819,21225,17587.857,57418,346,364,1812.489,15.832,13.119,42.83,0.258,0.272,,,,,,,,,,OWID_AFR,,Africa,2020-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-17,,1340598113,2450327,20508,17784.143,57814,396,364.286,1827.786,15.298,13.266,43.126,0.295,0.272,,,,,,,,,,OWID_AFR,,Africa,2020-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-18,,1340598113,2469647,19320,17818.286,58310,496,378.286,1842.198,14.411,13.291,43.496,0.37,0.282,,,,,,,,,,OWID_AFR,,Africa,2020-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-19,,1340598113,2490907,21260,18265,58759,449,395.857,1858.056,15.859,13.625,43.83,0.335,0.295,,,,,,,,,,OWID_AFR,,Africa,2020-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-20,,1340598113,2509333,18426,18579.857,59099,340,395,1871.801,13.745,13.859,44.084,0.254,0.295,,,,,,,,,,OWID_AFR,,Africa,2020-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-21,,1340598113,2526114,16781,19360.286,59528,429,411.857,1884.319,12.518,14.442,44.404,0.32,0.307,,,,,,,,,,OWID_AFR,,Africa,2020-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-22,,1340598113,2546100,19986,19643.714,60057,529,426.429,1899.227,14.908,14.653,44.799,0.395,0.318,,,,,,,,,,OWID_AFR,,Africa,2020-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-23,,1340598113,2571829,25729,20287.143,60877,820,494.143,1918.419,19.192,15.133,45.41,0.612,0.369,,,,,,,,,,OWID_AFR,,Africa,2020-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-24,,1340598113,2598873,27044,21220.857,61431,554,516.714,1938.592,20.173,15.829,45.824,0.413,0.385,,,,,,,,,,OWID_AFR,,Africa,2020-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-25,,1340598113,2624658,25785,22144.429,61955,524,520.714,1957.826,19.234,16.518,46.214,0.391,0.388,,,,,,,,,,OWID_AFR,,Africa,2020-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-26,,1340598113,2646039,21381,22161.714,62374,419,516.429,1973.775,15.949,16.531,46.527,0.313,0.385,,,,,,,,,,OWID_AFR,,Africa,2020-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-27,,1340598113,2664714,18675,22197.286,62806,432,529.571,1987.705,13.93,16.558,46.849,0.322,0.395,,,,,,,,,,OWID_AFR,,Africa,2020-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-28,,1340598113,2679925,15211,21973,63351,545,546.143,1999.052,11.346,16.39,47.256,0.407,0.407,,,,,,,,,,OWID_AFR,,Africa,2020-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-29,,1340598113,2700053,20128,21993.286,64068,717,573,2014.066,15.014,16.406,47.791,0.535,0.427,,,,,,,,,,OWID_AFR,,Africa,2020-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-30,,1340598113,2730670,30617,22691.571,64769,701,556,2036.904,22.838,16.926,48.314,0.523,0.415,,,,,,,,,,OWID_AFR,,Africa,2020-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-31,,1340598113,2760459,29789,23083.714,65468,699,576.714,2059.125,22.221,17.219,48.835,0.521,0.43,,,,,,,,,,OWID_AFR,,Africa,2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-01-01,,1340598113,2788167,27708,23358.429,66126,658,595.857,2079.793,20.668,17.424,49.326,0.491,0.444,,,,,,,,,,OWID_AFR,,Africa,2021-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-01-02,,1340598113,2811086,22919,23578.143,66641,515,609.571,2096.889,17.096,17.588,49.71,0.384,0.455,,,,,,,,,,OWID_AFR,,Africa,2021-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-01-03,,1340598113,2833076,21990,24051.714,67246,605,634.286,2113.293,16.403,17.941,50.161,0.451,0.473,,,,,,,,,,OWID_AFR,,Africa,2021-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-01-04,,1340598113,2854868,21792,24991.857,67931,685,654.286,2129.548,16.255,18.642,50.672,0.511,0.488,,,,,,,,,,OWID_AFR,,Africa,2021-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-01-05,,1340598113,2881715,26847,25951.714,68751,820,669,2149.574,20.026,19.358,51.284,0.612,0.499,,,,,,,,,,OWID_AFR,,Africa,2021-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-01-06,,1340598113,2917507,35792,26691,69861,1110,727.429,2176.273,26.699,19.91,52.112,0.828,0.543,,,,,,,,,,OWID_AFR,,Africa,2021-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-01-07,,1340598113,2952909,35402,27492.857,70550,689,726,2202.68,26.408,20.508,52.626,0.514,0.542,,,,,,,,,,OWID_AFR,,Africa,2021-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-01-08,,1340598113,2989382,36473,28745,71460,910,762,2229.887,27.207,21.442,53.305,0.679,0.568,,,,,,,,,,OWID_AFR,,Africa,2021-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-01-09,,1340598113,3024481,35099,30485,72117,657,782.286,2256.068,26.182,22.74,53.795,0.49,0.584,,,,,,,,,,OWID_AFR,,Africa,2021-01-09,,,,,,,,,,0,0,,,,0,0,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-01-10,,1340598113,3056088,31607,31858.857,72711,594,780.714,2279.645,23.577,23.765,54.238,0.443,0.582,,,,,,,,,,OWID_AFR,,Africa,2021-01-10,,,,,,,,,,,,,,500,,,,0,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-01-11,,1340598113,3084121,28033,32750.429,73392,681,780.143,2300.556,20.911,24.43,54.746,0.508,0.582,,,,,,,,,,OWID_AFR,,Africa,2021-01-11,,,,,,,,,,,,,,500,,,,0,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-01-12,,1340598113,3110249,26128,32647.714,74468,1076,816.714,2320.046,19.49,24.353,55.548,0.803,0.609,,,,,,,,,,OWID_AFR,,Africa,2021-01-12,,,,,,,,,,,,,,500,,,,0,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-01-13,,1340598113,3144246,33997,32391.286,75688,1220,832.429,2345.405,25.36,24.162,56.458,0.91,0.621,,,,,,,,,,OWID_AFR,,Africa,2021-01-13,,,,,,,,,,2000,2000,,,500,0,0,,0,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-01-14,,1340598113,3178474,34228,32223.571,76741,1053,884.429,2370.937,25.532,24.037,57.244,0.785,0.66,,,,,,,,,,OWID_AFR,,Africa,2021-01-14,,,,,,,,,,,,,,600,,,,0,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-01-15,,1340598113,3210049,31575,31523.857,77646,905,883.714,2394.49,23.553,23.515,57.919,0.675,0.659,,,,,,,,,,OWID_AFR,,Africa,2021-01-15,,,,,,,,,,4000,4000,,,667,0,0,,0,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-01-16,,1340598113,3237617,27568,30448,78309,663,884.571,2415.054,20.564,22.712,58.413,0.495,0.66,,,,,,,,,,OWID_AFR,,Africa,2021-01-16,,,,,,,,,,7000,7000,,3000,1000,0,0,,1,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-01-17,,1340598113,3264186,26569,29728.286,78907,598,885.143,2434.873,19.819,22.175,58.86,0.446,0.66,,,,,,,,,,OWID_AFR,,Africa,2021-01-17,,,,,,,,,,,,,,1118,,,,1,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-01-18,,1340598113,3286662,22476,28934.429,79632,725,891.429,2451.639,16.766,21.583,59.4,0.541,0.665,,,,,,,,,,OWID_AFR,,Africa,2021-01-18,,,,,,,,,,,,,,1236,,,,1,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-01-19,,1340598113,3310072,23410,28546.143,80834,1202,909.429,2469.101,17.462,21.294,60.297,0.897,0.678,,,,,,,,,,OWID_AFR,,Africa,2021-01-19,,,,,,,,,,10976,10976,,,1354,0,0,,1,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-01-20,,1340598113,3338409,28337,27737.571,81756,922,866.857,2490.238,21.138,20.69,60.985,0.688,0.647,,,,,,,,,,OWID_AFR,,Africa,2021-01-20,,,,,,,,,,13163,13163,,2187,1595,0,0,,1,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-01-21,,1340598113,3366274,27865,26828.571,82781,1025,862.857,2511.024,20.785,20.012,61.749,0.765,0.644,,,,,,,,,,OWID_AFR,,Africa,2021-01-21,,,,,,,,,,,,,,1718,,,,1,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-01-22,,1340598113,3392453,26179,26057.714,83755,974,872.714,2530.552,19.528,19.437,62.476,0.727,0.651,,,,,,,,,,OWID_AFR,,Africa,2021-01-22,,,,,,,,,,16890,16890,,,1841,0,0,,1,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-01-23,,1340598113,3419761,27308,26020.571,84537,782,889.714,2550.922,20.37,19.41,63.059,0.583,0.664,,,,,,,,,,OWID_AFR,,Africa,2021-01-23,,,,,,,,,,18353,18353,,1463,1622,0,0,,1,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-01-24,,1340598113,3439881,20120,25099.286,85184,647,896.714,2565.93,15.008,18.722,63.542,0.483,0.669,,,,,,,,,,OWID_AFR,,Africa,2021-01-24,,,,,,,,,,18353,18353,,0,1433,0,0,,1,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-01-25,,1340598113,3456576,16695,24273.429,85955,771,903.286,2578.383,12.453,18.106,64.117,0.575,0.674,,,,,,,,,,OWID_AFR,,Africa,2021-01-25,,,,,,,,,,19889,19889,,1536,1463,0,0,,1,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-01-26,,1340598113,3475174,18598,23586,86938,983,872,2592.256,13.873,17.594,64.85,0.733,0.65,,,,,,,,,,OWID_AFR,,Africa,2021-01-26,,,,,,,,,,22712,22712,,2823,1677,0,0,,1,,,,,,,,,,,,,,,
